"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78"
"T1_AnnularMinVal",0.0151401403036128,0.0626132609678682,0.0835991163078636,0.0340184285358092,0.0310252127973785,-0.0721785175857623,-0.0783641047726353,0.0746452318050483,0.00790899751709096,-0.0360792974155518,0.103772439250385,-0.0157348698311709,0.0269690405598465,-0.0426964378945968,-0.0618900002815307,0.067150620419056,-0.192729130060205,-0.082859455248936,0.178500431418855,-0.0471653557917582,-0.1470826845943,-0.3388517669673,0.102337580978312,-0.195002698981958,-0.032398846376671,-0.138163209806591,0.0251114382070056,-0.0971818956861645,-0.0977957656948633,0.113191534746389,-0.151060388011026,-0.0220499395340064,0.075989873995517,0.0400556154130508,-0.0278207523004764,0.0789799440830003,-0.0618764259001312,-0.0660202090797563,0.108378317641688,0.0226330933045285,0.21725631839212,0.0332696670421058,0.120916761249721,0.00582340413843027,-0.180005983483919,-0.0373300527727908,0.0488425266734787,0.297120474360154,0.091848285137537,-0.197171065245569,0.0485394620875012,-0.00970536561135176,0.0652183104840702,0.0968062190347688,-0.104986864254233,-0.0880807877898925,-0.0281453915305218,-0.0739023604037292,0.0380514209423616,0.110474915927707,-0.0325011999393855,0.0784981774830431,-0.00352444081477067,-0.0937480794726299,-0.0697769771490566,-0.0084986616150245,-0.126313137622381,-0.0307423599910615,-0.0181005893435293,0.0260571765380926,-0.18345128082789,-0.0581737485322602,-0.0221409569154643,0.00149253977375347,-0.0735931613608385,-0.029948854031784,0.0591814062050833,0.0293477669192731
"T1_AnnularSd",0.0445130506049245,0.0733896123738363,0.173232523771405,0.0662405945112077,0.0251119555212626,-0.0840973671015455,0.0280336982362286,0.0824451700884085,-0.000101756392386291,-0.0328740421870981,-0.101031047696092,0.0248462988583176,-0.0233881331035044,0.0115400873023279,0.0759686090144998,0.171227650616636,0.115190731262037,0.0619913788613595,-0.0592330885287261,-0.0203794937684486,-0.16014471838194,-0.07940711897145,0.00297288790487714,0.00815637530503693,0.11163904963358,-0.0826459439819676,0.115490054128489,-0.160947799567359,0.0638535371300525,0.0654395491093,-0.141887533144141,-0.106363666716024,-0.0320358227938754,0.0188662701455338,-0.144844698251583,0.114350780693115,-0.126647541539703,-0.0334838045563757,0.131063023666262,-0.025368983980669,0.17209081016997,-0.00412698047316389,-0.0631952736054234,-0.265177529316184,-0.0193199169166171,-0.0741484257497712,-0.037007781358132,-0.00811073180447919,-0.180272702003332,-0.00544774713059989,0.0210793048727841,0.122033439384774,-0.21351745854633,-0.0149161169860419,0.0611983915713195,0.109020285306669,-0.0177714212554416,0.033389236610596,-0.0583192322448402,0.0440484317225045,0.0448012135299182,0.0653030409650436,-0.0469084599433363,0.0753495356461507,0.0346654221434289,0.0613980443199494,-0.0366093820258987,0.148626527526757,-0.00409385565797046,0.075518011795607,0.197152825349424,0.149669783158037,0.15586739793158,-0.0120593330413977,0.0443946013054876,-0.0234712962539455,0.0623105126739076,-0.0270536268272174
"T1_AnnularSkewnes",-0.0508156805250339,-0.0982451666779777,-0.1812864585491,-0.000996453580762869,0.0589214685271875,0.147997398210322,-0.0450141141798289,-0.0515189418588013,-0.0244050311927324,0.0705328979202616,0.133447580095244,0.094392341960375,0.0517914879635431,-0.0497084579322846,-0.173714360288943,-0.0274082304369631,-0.0826970379837557,0.0481943983983049,0.0234016672034275,0.053998694981254,0.138031011938603,0.0327578155930408,-0.0280429200165374,-0.00569769663505007,0.0628887424904911,0.0139714466910322,-0.0176350395012857,0.0705012593471565,0.0330351461570731,0.0400074107908249,0.0317897174361123,-0.00793506135895831,0.0387453551581053,0.0665927756504273,-0.0103691207218006,0.0622757765625103,-0.153469620812539,0.0176972202025685,-3.87091493574571e-05,-0.0837019248843338,0.0952008214298268,-0.0517816052630999,0.00919511266606114,-0.0968280173124299,0.0409044543679709,-0.0542477046612872,-0.0221241750975517,-0.0556806481054668,-0.0140526966113606,0.00207237690423736,0.0369133594138299,0.0355607839247551,-0.0636649753828742,0.0565846849047238,-0.0211818755349304,0.0249913559440799,0.00693083259705847,0.0471585809915829,-0.0167217056350326,0.0708590208131496,0.104559265797497,-0.0131269356560987,-0.00506243052393102,-0.0184909926896881,0.0251700942086237,-0.0255530919209793,0.137935153047828,0.0638353708434949,-0.0937519914244386,0.05352493517461,-0.0243011368924298,0.0497054153942154,0.0661518395471138,0.0444452349086048,-0.0159240279977224,0.0831223153041201,-0.0916446522414573,0.123791264758748
"T1_Linearity.Arena.",-0.00926828166013731,-0.181132860526745,0.159808087558956,0.0728903191669144,0.00318411909695809,-0.0442637412855753,0.0162980549433029,0.0487194909102208,-0.0129715687324387,-0.00877603935271809,0.0380957492680555,0.142275098530639,-0.0212139454969605,0.0385894188104112,0.0493720793798186,-0.0106271135516885,-0.149418284457756,0.167379566058778,-0.0483342253241796,-0.0509275364296737,-0.032542817384073,-0.0736327706409689,0.0317510888950642,-0.0695647813872342,0.125732725389397,0.0518275567484356,0.0296392282568652,0.0147849118077775,-0.0335667318949091,0.038554167813565,0.0664839414390128,-0.0421494026219032,0.028080988676357,0.0833164181224689,-0.0335234546384536,0.0487935147568949,-0.00341296669114445,0.0617419407155676,-0.024291736108943,0.223561865968384,-0.0113551262091453,-0.102934832076915,-0.0840264251410614,-0.0116163468337829,-0.0735092897715938,-0.0378116808605697,-0.177909695212089,-0.120856587167144,0.0217209392224098,-0.0322831788232008,0.100177820513601,-0.129295250087571,-0.0376463339626564,-0.046341120938007,-0.0130739096177143,0.0090477403760852,0.0163791675653961,-0.00618143727362574,0.0127098482638553,-0.0363121184817618,-0.12423092922452,0.150273342176669,-0.0251443457996357,-0.08966229097106,0.12424650479387,-0.033959668708945,0.0187427872244557,-0.00331317607865678,-0.0349761953928704,-0.0525353674213466,-0.012943212649015,-0.094226821300882,-0.101907514613968,-0.0837580124619662,0.0162870518830763,-0.165457795161601,-0.194943579134906,-0.15644475618404
"T1_Max50.RngHiBin",-0.0233006280032183,0.0721881684912306,0.112097293612555,-0.0392064411790344,0.111116593503197,-0.121205599427594,0.0878131613903688,0.0939568978559014,0.120530174691521,0.0849971673062062,0.155955185122025,0.00167620435976872,0.162110828033972,0.0188962336811612,-0.0966990043237866,0.0312824640019262,0.0430072672575225,0.101403047601963,0.035778298833388,0.00252363098863586,-0.0055011688301282,0.125673911583834,-0.0353244524642569,0.101223614804776,0.0837700016361234,-0.0315477611074034,0.184279005446877,-0.111612230032222,0.00143125965598221,0.0791660531428248,0.0204077395933089,0.111067753959164,0.0243699145361515,0.0777858951837514,0.173553223889032,0.118426461496497,-0.00104617135227934,0.0819374212562533,-0.0197019378964535,0.0476780599619002,0.0387116924777742,-0.220264382559724,-0.136945989907948,-0.017239103251797,0.04473091257292,0.0979645957402975,-0.00109453379392775,0.0613189139067111,0.0327234637518872,-0.208451132375665,0.134531280097709,0.00958279525575728,0.0400773573454307,-0.0778092130823126,-0.0340474869785698,0.0785519581016203,0.0934344235794556,-0.026392024627532,-0.0133742878618425,-0.0965677976182661,0.0484521796953555,-0.172161241858086,0.0199443559803054,0.0807708714033432,-0.145780814941604,-0.0544190720792449,-0.0173899997324329,-0.0359936930551989,0.156912281066245,-0.08158187713137,-0.0146077035468696,0.0235829317884239,0.0306856468724685,0.0737936581232855,-0.103902782100745,4.15549733368505e-05,0.0778259286925893,0.014601597422109
"T1_Max50.RngLoBin",0.0737166534475807,-0.126382039218131,-0.00744385049751088,-0.0722245061184823,-0.0500577491432251,0.00416561446455271,0.0117125482693977,0.0233061411484349,-0.025200398201906,-0.0187806734365314,0.0929937632138196,0.0814063590912156,-0.0839115109742226,-0.0534774850295804,0.077713301068641,-0.0303199434357483,-0.00110390769666367,-0.0069710632426725,-0.0533366551701487,0.192014569687772,-0.0775566346072587,-0.224378029403135,0.0922006603674642,-0.0835154931029783,-0.0430593424065422,-0.094224140410829,0.00609186582298974,0.00940392413318051,-0.0799160112315493,0.140171638533753,-0.207653693067505,-0.0271036973643698,-0.114885047847729,-0.10985533666686,-0.000713271790457846,0.0756494762086531,-0.130650827598694,-0.0515904138777187,-0.0665765895526333,-0.0835538840158903,-0.0640106863563527,0.181321953364236,-0.0647760450758469,0.212635513265391,-0.0166870372628032,-0.0847362123117115,-0.042975504096106,-0.100839254304439,0.134471099485007,-0.0633516955126329,-0.156714323991896,0.129753831735758,0.0328787931263006,0.0155102577165407,-0.00881884216800663,0.01964600728582,0.0113340138751232,0.0599386445527971,0.0899992801035138,0.126782610056782,0.153598269514292,-0.0374754849353637,-0.0133035825782061,-0.0369522536728141,-0.0885876226459475,-0.0730571486429507,-0.00418114443076097,-0.00305607563301117,0.0882163307810638,-0.124390996955669,0.149010929171011,-0.0801253498915831,-0.0441222004541527,-0.114398696614302,0.0066922505666578,-0.0164619305141781,-0.0778920773590861,0.0856380275622574
"T1_Min50.RngHiBin",0.0731871135145648,-0.106522903198507,0.0227448631110395,-0.0581407800629027,-0.0465053177394854,0.110926257740443,0.0336920443490487,-0.0228898917097432,-0.0032295290227557,-0.0467397145210365,0.0580629436439078,0.138990588974214,-0.0606168311775386,0.0919083288694115,0.129572401358095,-0.0143491840202427,0.157648468362349,0.00506033247191182,-0.0170374111330621,0.181145140462811,0.0421353897844892,-0.051889692809869,-0.0246740410005626,-0.178038017851898,0.00141065960635991,-0.0711095707624624,0.0236018793623874,0.18249399875414,-0.0254068368533664,-0.0965780073765072,0.0743847050817708,-0.0438275072098852,0.0665783797345684,-0.00986409429949552,0.213384856512841,0.0335465235835505,-0.0992036908839212,-0.0105878628725534,-0.062040121994927,2.45000402542535e-05,0.025046762219643,0.0281394222830454,-0.0726689836875053,-0.0915879272346895,-0.0544875179266047,0.156115548503761,-0.149880992353011,0.0834798532418756,-0.157704049109252,0.117853381274497,-0.10986552535547,-0.0193308113782326,-0.00751956651309332,0.00556603520463124,-0.0186240125718877,0.088980778107801,0.10222950042394,-0.0399203517298861,-0.0312952307283505,0.0465677019946566,-0.039064772726335,0.000122820170113606,-0.220302390353878,0.0489313508205507,-0.0320880327061539,-0.0713589209085262,0.0540020260076482,0.0843891359429328,-0.0467719123329137,-0.0623938965410263,-0.18726525590983,-0.00890358817132447,-0.0501112912803603,-0.0268355589276356,0.104232883290833,0.0696808374279837,-0.0977383994382058,-0.0745219601629128
"T1_Min50.RngLoBin",-0.0135781620382378,0.0558831272413746,0.0892014077017041,-0.0786263968155094,0.138653692287308,-0.102273466143086,0.118733505155589,-0.0432861969688888,0.160149096891017,0.0559259593977696,0.140480518503805,-0.0417639797203482,0.107338866240889,0.0293069497387364,-0.123728718641024,0.0597294234686934,-0.0105400416349597,0.0466504900771934,0.0404942454015035,-0.025716521771934,-0.119978823361603,0.0367473333769125,0.102460502406006,0.209437836909046,-0.152340336133,0.0794191796792429,-0.0295951910910779,-0.050037331985457,0.072877776665033,-0.0831068788111337,0.0112115861849767,0.0477370707679176,0.209881344809776,-0.0739938921464561,-0.0888177275149917,-0.00799111619821317,-0.0834917482833175,-0.0287280240796296,0.0883469233592048,-0.119951891582552,0.00751059437419735,-0.0310412238713149,0.0829052486418655,0.0686008980696389,0.101581526396831,-0.0707142994028533,-0.146315099584924,0.0425256855940959,0.133512511988441,-0.0107449538095377,-0.040589940037438,0.0701545569492757,0.0374987249986538,-0.0860716497474862,-0.217235026356985,0.00280906571875664,0.015556549333399,0.208776434464334,0.130376336202044,0.087313801429582,0.0396972540412347,0.0982040821054987,-0.123162051684964,-0.0446203231083782,0.00173936972724738,-0.0540075790809683,0.0422686864629157,-0.0666865938400285,0.0665021032133379,0.0051999981117199,-0.0371608178222647,-0.0594469670084945,-0.0724889657040722,-0.0362174649089568,0.218737226375648,-0.029099280722228,-0.0571386219283643,0.0487736634036811
"T1_NumShock",0.112942153639104,-0.135169719212103,0.00420499895039085,0.0154714454247149,-0.0731968756419936,0.0224291529744665,-0.0502184927814655,-0.00281019235737425,-0.0386371532660913,-0.0504844913489038,-0.0541196349801433,0.0909123218541946,0.00376706484702183,-0.0454457286370663,0.0122064237886902,-0.0552848012434607,-0.00670485470852893,-0.0164828511452287,0.0253411304482267,0.0353357050186797,0.00770026280263399,0.0716643655671318,0.0404092885445198,-0.0520401872131574,0.0947372693564412,-0.0104273802703958,0.0808205085250469,-0.0895160185026439,0.0433791361479926,-0.0804038050231575,0.0114336318577249,0.00275999759743547,-0.0764115669189395,-0.126398559865361,-0.0447952782995339,0.0346268298083887,-0.0513738777275742,0.0251864557887411,-0.0497674979910017,0.00680821281119763,0.100514502713673,-0.0535411973981507,0.0541766475777155,-0.0149838450141978,-0.0334634327743278,0.00077950922801034,-0.0394995964559673,0.0382322656563967,0.0506376008093343,-0.0269795947450471,-0.0407480735047374,-0.066738490237406,-0.0623022543850351,-0.010781167049203,-0.0761411813581383,-0.0541397436133156,0.0249997097168547,0.0603006969216208,-0.0389188980122463,-0.0149287215376445,0.138855241668041,0.0540072524051736,0.0403308727334826,0.0254432124318153,0.0114331514143981,0.0287644119527605,-0.0301535775570796,-0.125068856350922,0.0388472122529811,0.000635617510570316,-0.0892124538860098,0.0463450546953858,0.0241491685964625,0.0461896475879574,-0.0609262977411003,-0.0384940425140234,-0.0257718927121346,-0.0348796903307261
"T1_PolarAvgVal",-0.103731756283221,0.118585352666583,0.0337405281835074,-0.036026220242502,0.0885744819061146,-0.0118164353732181,0.0786307024111639,0.0107240022750903,0.0964399928031008,0.0461153429421317,0.0923352825160368,-0.0799282497430655,0.0819109257500948,0.0860151507853395,-0.047450839150421,0.0198781868621178,-0.0109727687927854,0.0215295115883277,-0.060656688344833,0.0422485090462969,-0.00793797496265031,-0.0630512461786788,0.000588160255526637,0.104681051172354,0.0308919683005979,0.0206522354341617,-0.0311176672861226,0.0196357007530525,-0.0983605807611475,0.119123800946794,0.0437852694471477,0.0515541646762467,-0.00819320553182339,0.113407958832249,0.0723257463225877,0.0285297958900285,0.0474902116558124,-0.0544386611155216,0.00937758376381362,0.0577464868087411,-0.0671349956752636,0.128438295203654,0.00404714757944751,0.0223152832378172,0.0104663465478103,-0.0182094415412847,-0.0784608411091787,0.0333243479135995,-0.00457066608738992,-0.00621235967072366,-0.0863329095318363,-0.0237273155244504,-0.00505701230344356,0.0465519819161042,-0.000704646473422286,0.0481114021773131,0.0433846674586785,0.00581464172777962,-0.0686640551371237,-0.0932810747439232,0.0520743714115696,0.0326359594975616,0.0933902726852834,0.0379633708722389,0.0181502643459255,0.0213147980839243,0.0893262551348882,0.0287201230265973,-0.0419989195636561,0.023113021275082,-0.00672971623610243,-0.052318324305446,-0.184281216325851,-0.0117851428627853,-0.0548809345283588,0.113900635089362,-0.0308782421546193,-0.107475093161619
"T1_PolarMaxBin",0.0362780437408861,0.0127164188070363,0.0322279141701255,-0.0742411949887453,-0.0796043689742399,0.0887827742660574,0.00904733925593696,-0.133827934573261,0.1489444587254,0.11397714440779,0.166418857468383,0.00371963212811485,-0.121926919098871,-0.0959110112372945,0.0122648196110606,0.0490371520414518,0.20499885052176,0.060857811367991,-0.153021482117759,-0.0192109465189812,-0.119437096912934,-0.120898500003627,0.0320396856496144,0.0766576020652846,-0.163632397014839,-0.00537703814616986,-0.00564669112680363,0.00522404618205284,0.162682193384802,0.159492424013996,0.133022688294751,0.0705667417080826,0.0508369350857142,-0.00337147912428008,0.00698015891640483,0.000605771542158897,0.0789660175623307,0.0566162019986127,-0.110374652868376,0.162710037458029,0.0144503779855407,-0.0872271247901302,0.115901476820483,-0.017636327648561,-0.0539546744827634,-0.106537504087417,-0.0141518238039055,-0.144770105417551,-0.0243859382221074,0.0612428661814787,-0.0197749149673498,0.0594718858103065,0.0488829010434286,0.00139872015915214,0.0585399159160725,-0.1780729036877,-0.11817835333087,-0.0594126316835523,0.0548784186483884,0.0536289171844144,-0.0134515581972045,0.00617329551949306,0.0170294458192315,-0.0117793209005253,-0.0119107138463308,-0.0446967403731282,-0.091981842303736,0.0228423120683248,0.0624198161448506,0.0678680531328252,-0.0154270722629094,0.0375558166259707,-0.0651824049834258,0.0984143374042373,-0.136637313983795,-0.060599876116608,-0.0351979544436033,0.0255863680652056
"T1_PolarMaxVal",-0.11385572368017,-0.00874793840583861,-0.0718038111313641,0.00663275890069884,0.080219306531063,0.0834160858054758,-0.0227192281662228,-0.0636224252917761,-0.0569828427990697,0.00285333901089925,-0.0516814270536142,0.0449361412326823,-0.00819948261585643,0.0898269423431061,-0.0164044043634702,0.0208735729505491,-0.0190052859200387,-0.0331948908300895,-0.0311630501053892,0.133094979655593,-0.0233956915666973,-0.110836364123921,0.0517192537025985,-0.0129541417539785,-0.0709723837003783,0.0415956518261713,0.171215825714256,-0.00822853185061015,0.00487038049761721,0.0227295682183515,-0.0740445430621703,0.0380235287316466,0.0144064672151726,0.046498292168629,0.0653872141418712,0.0401804835958005,0.0409801798675396,0.0680124942913231,0.121324080559336,0.167555722875241,0.0160283026279126,0.0170225238929749,-0.0334576138003083,0.00969047238400683,0.0453247069130054,0.0386732261986893,-0.0689700470015389,-0.0131640349915995,0.0375081109513602,-0.0553173543075675,0.166887824828093,0.180203988735904,0.0329507485526532,0.00768268290355268,-0.0253941044185759,0.25069635840991,-0.00308665272716519,-0.259262497189978,-0.199115845565783,-0.0555695582247405,-0.0884912969074388,0.0408934375531939,0.0277183458577342,-0.0371077230621637,0.0633098655654369,-0.0462205785401702,-0.0225402895859885,-0.168929877921814,0.222526271673953,0.187399098993943,0.0750728336233863,-0.152276954113477,-0.0460912302560369,-0.0405815833188487,0.110888906452301,0.00805613457507388,0.0760216565964193,-0.117677141510686
"T1_PolarMinBin",0.00719750365174728,-0.0438847378304623,0.0211858172758496,0.0319880577634687,0.0113294246886362,0.0432288077462336,0.0170373431359177,0.141335675888252,-0.0807201407281237,0.0208692709918064,-0.203260567363635,-0.128179193332093,-0.034680124576796,-0.0410400099964696,-0.0104311244037428,-0.0237973301893892,-0.076483968403656,0.0553688246113644,0.126692104065828,-0.211414564088012,0.18270302073588,-0.0437199125885153,0.146646272045537,0.00183537887670374,-0.0860409749818355,0.021372258518456,0.077757371666582,-0.00418366257486114,0.268971263015579,0.155169188470751,0.169442548062652,0.171408664081344,-0.0234041500114467,-0.165507253750802,0.11171628965614,0.249982392780869,0.0436192397499323,-0.0451421714124032,-0.121108488118081,0.1749539544868,-0.018416368537058,0.149302479406432,0.0332087640221757,-0.131127608064814,0.0903715115282802,0.00810847772923361,-0.102874244694573,0.195607145260655,0.107828084516444,0.132038620244812,-0.0362499980508578,0.05938272170523,-0.0769648536961658,-0.062620633877336,0.00891913237399268,0.0542532342417318,-0.31524553549036,0.0785658977552722,-0.0153719242221678,-0.0536201986254023,0.130088980142169,-0.00211338232102097,-0.0629368482400797,-0.108853774955638,-0.0194541444539114,-0.0395932905179963,-0.000667811992638138,0.0797109023536382,-0.00413003394024156,-0.0968764502352074,0.0706207036126155,-0.0324780268222014,0.0153384656460427,-0.117602486987565,-0.0128031772654781,0.0378160793719258,-0.0737224954415034,0.0532100774571288
"T1_PolarMinVal",0.117930980978832,-0.00473299634628017,-0.0153107093249419,0.0119968681036149,-0.0479098746156722,-0.113673079397435,0.0333454337775374,0.0464415910237332,0.0591195648501796,-0.0203149362960046,0.0334839530311271,-0.0508248352016753,0.065027847842633,-0.0197258180689736,-0.0683320256612437,-0.0280870657145936,0.129472141556615,0.0714639913246898,0.0501066703883703,-0.132658654756811,-0.0166164699069376,0.079092635735554,-0.038418457774484,-0.111006669937584,-0.0245816107847914,-0.051523042271896,-0.00329536380165165,-0.00336998072808472,0.00644010604055512,0.0791043426485335,-0.0926123817614718,0.11707368700153,0.0239422582746266,0.0316630076268549,0.046515587841258,-0.010391737024539,-0.00270884738782434,-0.0607656266385706,-0.0932726054106481,-0.0777978544582319,-0.0735457714084583,0.0187427822333041,0.0506196695941629,0.0445942922224434,-0.0407022131416169,-0.0968857896591958,0.131325466825646,-0.0581223258555728,0.186051533118309,0.0313797476144383,0.0921248571193294,-0.0521467469892608,0.131909141044489,-0.100965007906755,0.00886829636033415,0.0765360748406583,-0.0934177900009798,-0.0439135665008272,-0.0110129872827524,-0.087684268151746,-0.0786053156895586,-0.0594191935574671,-0.0240602874826312,-0.112455757388158,0.00620140200365439,0.112487022918741,0.00698561180190824,0.0200016507214546,0.0869982957972051,0.145664503272029,0.0129307241256106,0.122672020625863,0.0359845998147851,-0.00669899935337527,0.0479239334992118,-0.112230418548057,-0.174254103330217,0.00821177361764165
"T1_PolarSdVal",0.124861523078065,-0.036553744986915,0.0453094980035844,-0.0576595658740722,-0.0442380666025396,-0.0620939003745274,0.0236158897841219,-0.0268085454472129,0.0916626377016485,0.0337711784033004,0.0755666937822435,0.0562033795948144,-0.0484032110490223,-0.098804424121384,-0.0132778807697125,0.00706371667804703,0.0847966453929881,0.0568060189999894,-0.0262952754661106,-0.0795791016107511,-0.0178598568009875,0.0661659074931575,-0.0389574644061066,-0.030858139863108,-0.0491633015631519,0.0155800446766615,-0.0612351451773985,0.035283453074861,-0.0522783080401506,0.027162113665392,-0.0102614457904214,0.0438625376185781,0.061933302872898,-0.0855054444696143,0.00164668954683273,-0.0465216179863705,0.0174661120499876,-0.0195969146797667,0.0451742252283018,-0.056093842100647,0.0138038338523703,-0.0673925222238008,-0.0265749815276758,0.00231048105221329,0.0259977650350955,-0.0676242382952051,0.0915981183453742,0.0958637451232638,0.0403916150892788,0.0519697507402658,0.0850329553081383,-0.0482659660750439,0.0122987445855908,-0.0580213105940748,0.0272959327541388,-0.0234630132906268,0.0156904799189883,-0.000973428989257419,-0.0448929976389099,0.00292737074082625,0.0203551600431733,0.0693074915817048,0.0354429141703713,0.0681536384689781,-0.0484734712740719,-0.0449186483798774,-0.168239898860053,-0.00852008830162789,-0.0856314009655057,-0.0780334705690976,0.131465125167998,-0.0138355054418522,0.0427039865438342,-0.00564828996319137,0.0865616083755641,0.0881174929678441,0.0690423727869294,-0.276892041455835
"T1_pTimeCCW",-0.0850943519825662,0.0473104511776476,-0.0558425852810571,0.120357528451436,0.0323518697673791,-0.0112880482852507,-0.0749249788706467,0.076445332365033,-0.154741569403517,-0.0696198893702057,-0.206950750432513,-0.0391355105008562,-0.00246903842166318,0.00903279318099027,0.00499244785363823,0.00259759203166104,-0.0417214409491352,0.00153353153184086,0.115594380473149,-0.0616220344367239,-0.017508823013332,0.0492859876270495,-0.0589860949744224,-0.00426682612963088,-0.13929373499759,0.026369781018451,0.00302167617907093,-0.0236559244031933,0.131747883997708,-0.0227127012386825,-0.0959520578282134,-0.0632696734542917,0.0969576847909306,0.0446987804963148,-0.0605248587033686,-0.0209209227607333,0.0707832657510272,0.0447191416024934,-0.013724846204403,0.0115845070701829,-0.0691708245226032,-0.136128000120589,-0.00226050301668677,0.0460772027473075,-0.0475477659784073,-0.0257982034423982,0.174000895446327,-0.107364642795867,-0.0979963873211822,0.0350222139361153,0.0779553909927463,0.191819256821171,0.0404690025426486,0.0310390591372228,-0.11230694409055,-0.0129067777669411,0.0112652584125295,-0.0481182869216725,0.104634142291151,0.0848653589159147,0.00533910262562979,-0.0415932500679191,-0.0431775878543256,0.0130957171143336,-0.00804927069805151,-0.126483134331674,0.00968738338752452,0.0840198549955497,-0.0083151276120685,-0.0334623163372541,-0.0270750825468086,-0.111844751665658,-0.10289088909983,0.0251341299473201,0.0268222475466627,0.0269706531519776,0.0725817350532595,0.0163912366186604
"T1_pTimeCW",0.0940290366568931,-0.0535179174184093,0.0548262229273957,-0.11124372975157,-0.0211224586612311,-0.0529528180286043,0.0306024446062719,-0.0726632715760776,0.143484276671223,0.0735121688939371,0.145159104968835,0.0967932185314738,-0.0782335059967338,-0.0846769352828079,0.0296636373847288,0.025363862836415,0.12158144810069,0.0225156673308519,-0.149437969695989,-0.031898678812279,0.0102593450034206,0.00415641369269186,-0.00803237938737206,-0.00486963431815602,-0.0243798133410569,0.010085052942236,-0.0354614255081996,0.0937701150967615,-0.0603156487411897,0.0243346761038732,0.0222287711679283,-0.0173690681863694,0.0199433959255978,-0.0773120336876567,0.00216472235295761,0.00982317394061379,-0.0270695467993385,-0.059438577039636,0.0674713300453778,-0.0559731546992124,0.0476181605511672,-0.0729765463443448,-0.0711160657208487,0.0408152113297396,-0.0575952818248506,-0.0572597374578341,0.0416147562669584,0.159274564067469,0.0471439643741551,0.00617620882505905,-0.0268264053307451,-0.154397863714665,-0.0961147258634943,-0.0243433443471807,0.0523847303431783,0.162257854030261,-0.0694477560797043,0.0241556329139704,-0.096761269573615,-8.69436234549618e-05,-0.0681074184227936,0.0330367647662491,0.0551359204138471,0.0975876761708751,0.0107050812799557,-0.0465759409792776,0.00393982887750007,-0.111885692157817,-0.0917469212203004,0.00804671250015441,0.048436509396998,-0.134347752296116,-0.00693581713123331,-0.0474453790819042,0.0922958664374508,0.0777713520833391,-0.0395476125213134,-0.0109006088533782
"T1_pTimeOPP",-0.0912633801783899,0.104083327887245,0.0215055211358988,-0.0483638644706376,0.0623496532585322,0.0449493287946913,0.0919479094887303,0.00220090184823378,0.107349631302866,0.0432593564111939,0.128243178941899,-0.10274693052966,0.103538335815213,0.104329461085501,-0.045010808166676,-0.00405902281668565,-0.0499763852272612,0.00434996025118855,-0.0377200959607695,0.0833719834989234,-0.00125900854972302,-0.0922964449985656,0.0440770219055272,0.084911992805903,0.109111102401234,0.00396786660771754,-0.0217806694922975,-0.0138398390077063,-0.145223310610382,0.0984644494118233,0.0771311243188864,0.0686051155763823,-0.0820497179949702,0.0786386501511716,0.0687904309185909,-0.00728383930585378,0.00906900910877393,-0.0387604546898012,-0.0106349905244949,0.0472315929653243,-0.0339626830549944,0.214456968898976,0.0549933307320705,-0.0652131840239578,0.0453628491926081,0.0522754253538137,-0.170921506124966,-0.0303610493398747,0.0275724690476205,-0.0403815383479053,-0.0579478534882851,-0.0389410583743282,0.0901867907588672,-0.0214232674085187,0.108960753046152,-0.0881866363396933,0.0425378813757774,0.00613473271213344,-0.0199512105528877,-0.0617157970960298,-0.0425234658399186,0.0353927176571704,0.0106554308821335,-0.0846313632263172,-0.0534554567781097,0.152863769803742,0.00371456723325281,0.054078553845363,0.014131739490289,-0.0236681725110872,0.0233147591299883,0.176490508479797,0.10463295576981,-0.0178861092681287,-0.0458022523232403,-0.0404730098211251,-0.0521586471272158,0.0642179133967012
